Logs,Boot ID,MAC Address,Bit-1 Sample,Base Sample,Phase 3,Bit-0 Sample,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error
out/09-10-00-28/log,913d5d16-e14a-4e16-bf03-f786ec4a3611,5E:37:5F:94:FA:56,out/09-10-00-28/bit1_samples447,out/09-10-00-28/base_samples447,447,out/09-10-00-28/bit0_samples447,447,447,3,2020-09-10 07:28:36,2020-09-10 07:30:01,447,f67bc0c9-7990-45c8-bba1-faf13670cb66,1,
out/09-10-00-28/log,3e2ce158-2a10-49eb-9525-37fc5d8969a3,AE:EB:39:C9:B5:B6,out/09-10-00-28/bit1_samples739,out/09-10-00-28/base_samples739,739,out/09-10-00-28/bit0_samples739,739,746,3,2020-09-10 07:28:39,2020-09-10 07:30:01,739,cfb55e22-e20b-46f0-9624-7b429f9d2d19,1,
out/09-10-00-28/log,8dc1570b-229e-479c-9ea2-ec6998a0c955,9A:D2:C7:E3:22:EC,out/09-10-00-28/bit1_samples497,out/09-10-00-28/base_samples497,497,out/09-10-00-28/bit0_samples497,497,497,3,2020-09-10 07:28:32,2020-09-10 07:30:01,497,c5eed3c1-e82d-402d-af7d-c1f6327d5eed,1,
out/09-10-00-28/log,3e136329-2fdf-467b-864a-d2974cd8d084,D6:58:EE:7E:22:1F,out/09-10-00-28/bit1_samples907,out/09-10-00-28/base_samples907,940,out/09-10-00-28/bit0_samples907,915,978,3,2020-09-10 07:28:39,2020-09-10 07:30:01,907,3cae776e-c88e-4f3c-8631-6b77c82d5d75,1,
out/09-10-00-28/log,1382b6ed-b04b-4d2b-bb1a-a9b0987e4323,26:6B:95:EB:18:31,out/09-10-00-28/bit1_samples917,out/09-10-00-28/base_samples917,992,out/09-10-00-28/bit0_samples917,917,1008,3,2020-09-10 07:29:00,2020-09-10 07:30:01,917,38f30ddb-5dff-461f-a827-2f3229934083,1,
out/09-10-00-28/log,b070532a-d998-4fe6-ab6c-7f2e96d195af,5E:E4:9A:03:80:3B,out/09-10-00-28/bit1_samples180,out/09-10-00-28/base_samples180,601,out/09-10-00-28/bit0_samples180,217,529,3,2020-09-10 07:28:31,2020-09-10 07:30:00,180,2189635d-9233-48fb-9382-6de6a7fa635e,1,
out/09-10-00-28/log,3cddecb0-5ab0-4f38-a5da-9e10a372583b,3A:C4:1D:59:BA:9A,out/09-10-00-28/bit1_samples742,out/09-10-00-28/base_samples742,754,out/09-10-00-28/bit0_samples742,761,891,3,2020-09-10 07:28:52,2020-09-10 07:30:00,742,5168095f-759a-4448-ae5c-c46684568ea4,1,
out/09-10-00-28/log,3e48aa06-26ee-44de-9466-cf608a765bdb,5A:DC:9A:D3:D8:51,out/09-10-00-28/bit1_samples8,out/09-10-00-28/base_samples8,703,out/09-10-00-28/bit0_samples8,204,409,3,2020-09-10 07:28:31,2020-09-10 07:30:00,8,80a06c60-58b8-492b-9447-fed7f452594e,1,
out/09-10-00-28/log,2b1d8127-919a-40db-b4d3-7e887ac02516,BE:D4:D9:9A:75:FC,out/09-10-00-28/bit1_samples880,out/09-10-00-28/base_samples880,884,out/09-10-00-28/bit0_samples880,880,880,3,2020-09-10 07:28:35,2020-09-10 07:30:00,880,aa9f6c85-3104-4824-9e2a-29d6eaf7051b,1,
out/09-10-00-28/log,0f416b6d-fa54-4149-9d57-3b8c3856e549,BA:C7:87:C0:96:54,out/09-10-00-28/bit1_samples812,out/09-10-00-28/base_samples812,812,out/09-10-00-28/bit0_samples812,812,1016,3,2020-09-10 07:28:55,2020-09-10 07:30:00,812,9e6162ec-24b9-4d79-9d97-8c3ef4caf3e4,1,
out/09-10-00-28/log,17a634d8-eaf3-49e5-829b-12250cf1a800,E6:0D:E0:07:42:80,out/09-10-00-28/bit1_samples816,out/09-10-00-28/base_samples816,824,out/09-10-00-28/bit0_samples816,816,816,3,2020-09-10 07:29:00,2020-09-10 07:30:00,816,31690414-084d-4b8e-ad3e-b4f3bec58c45,1,
out/09-10-00-28/log,0a6c65f6-2701-4805-a13f-f8e78c684ca1,6A:A5:B8:95:0A:B1,out/09-10-00-28/bit1_samples296,out/09-10-00-28/base_samples296,296,out/09-10-00-28/bit0_samples296,296,296,3,2020-09-10 07:28:31,2020-09-10 07:30:00,296,d08c0aaa-d23a-4571-9b5e-d518bb400035,1,
out/09-10-00-28/log,cb68d4f1-269c-4e2b-b5d2-a30e3ac7a0ed,3A:0B:E4:08:DA:AB,out/09-10-00-28/bit1_samples667,out/09-10-00-28/base_samples667,759,out/09-10-00-28/bit0_samples667,1019,880,3,2020-09-10 07:28:48,2020-09-10 07:30:01,667,6315d3ba-4143-4746-8816-ec8a7f96c2a6,1,
out/09-10-00-28/log,45161a21-b632-4cea-b21c-99093cbab117,52:A3:81:CA:C2:F1,out/09-10-00-28/bit1_samples92,out/09-10-00-28/base_samples92,971,out/09-10-00-28/bit0_samples92,954,516,3,2020-09-10 07:28:31,2020-09-10 07:30:00,92,22509e79-978d-42f0-bf21-b3a1d11bd4db,1,
out/09-10-00-28/log,897eb247-390a-406d-8443-ae407c5101d0,BA:A9:C3:56:0C:12,out/09-10-00-28/bit1_samples67,out/09-10-00-28/base_samples67,425,out/09-10-00-28/bit0_samples67,168,409,3,2020-09-10 07:28:31,2020-09-10 07:30:01,67,4a768955-7ba4-492e-8ba3-a564bd580cb4,1,
out/09-10-00-28/log,f9d66fc7-31a7-4c55-b58a-4c31c5680c7b,7E:B6:B5:41:50:19,out/09-10-00-28/bit1_samples179,out/09-10-00-28/base_samples179,598,out/09-10-00-28/bit0_samples179,704,578,3,2020-09-10 07:28:31,2020-09-10 07:30:01,179,89f36dbe-069d-4af6-ae3a-eb0c0535bb62,1,
out/09-10-00-28/log,e1f6ce19-4b8e-4723-a746-7c61d11bdbe9,8E:36:DB:BF:B8:2D,out/09-10-00-28/bit1_samples453,out/09-10-00-28/base_samples453,786,out/09-10-00-28/bit0_samples453,584,752,3,2020-09-10 07:28:43,2020-09-10 07:30:01,453,942a7e61-1e21-4188-8f16-ec12dd12fd2b,1,
out/09-10-00-28/log,fbd25b19-c9a4-4b96-ba6e-565cd879b436,82:48:3F:9A:6B:D8,out/09-10-00-28/bit1_samples957,out/09-10-00-28/base_samples957,959,out/09-10-00-28/bit0_samples957,957,988,3,2020-09-10 07:29:05,2020-09-10 07:30:01,957,8ea1e834-583d-4d21-8766-3af825966e33,1,
out/09-10-00-28/log,e2d3e7bc-28c5-430f-97b1-ddc7607bdde4,1A:5D:BF:80:58:36,out/09-10-00-28/bit1_samples190,out/09-10-00-28/base_samples190,276,out/09-10-00-28/bit0_samples190,388,190,3,2020-09-10 07:28:31,2020-09-10 07:30:00,190,ed15f082-98b8-4cbb-acb2-08636e3057b7,1,
out/09-10-00-28/log,58be257d-b04e-458f-9282-ad3bd3f991dd,AE:5B:4E:70:E9:D6,out/09-10-00-28/bit1_samples566,out/09-10-00-28/base_samples566,570,out/09-10-00-28/bit0_samples566,830,570,3,2020-09-10 07:28:39,2020-09-10 07:30:00,566,aab313d6-a8e9-4f91-8216-d9a328a117bf,1,
out/09-10-00-28/log,1378216b-94ec-4803-8df6-41fc1298a99e,76:B2:CF:20:65:EB,out/09-10-00-28/bit1_samples220,out/09-10-00-28/base_samples220,220,out/09-10-00-28/bit0_samples220,608,428,3,2020-09-10 07:28:31,2020-09-10 07:30:00,220,e4e54025-6cae-4847-be6c-850eaa58b4f1,1,
out/09-10-00-28/log,1220ff8c-4b0b-4f25-85ea-4af603a3f04e,22:4B:6A:BD:4A:D3,out/09-10-00-28/bit1_samples323,out/09-10-00-28/base_samples323,824,out/09-10-00-28/bit0_samples323,837,373,3,2020-09-10 07:28:31,2020-09-10 07:30:01,323,99d36fde-d14f-4b57-8d90-52ba41638544,1,
out/09-10-00-28/log,5f842217-a894-412b-a00e-46d3bddd3a30,D6:2A:99:82:C3:95,out/09-10-00-28/bit1_samples945,out/09-10-00-28/base_samples945,984,out/09-10-00-28/bit0_samples945,945,1008,3,2020-09-10 07:28:39,2020-09-10 07:30:01,945,d1d0a0d1-54a7-4ce3-8d9a-a500b5a869b0,1,
out/09-10-00-28/log,3de538f7-f88f-448a-aa07-56db9408b034,0E:5A:96:1B:EA:0F,out/09-10-00-28/bit1_samples611,out/09-10-00-28/base_samples611,968,out/09-10-00-28/bit0_samples611,789,632,3,2020-09-10 07:28:59,2020-09-10 07:30:01,611,00986e79-8307-4f52-849b-52a8f7cef8d6,1,
out/09-10-00-28/log,3f0c67af-9af4-4c46-ac97-4727f4b351cb,96:82:41:46:75:77,out/09-10-00-28/bit1_samples663,out/09-10-00-28/base_samples663,716,out/09-10-00-28/bit0_samples663,760,664,3,2020-09-10 07:28:41,2020-09-10 07:30:01,663,8e6547e1-20db-471b-b999-035eb405dbf2,1,
out/09-10-00-28/log,8b38fcec-3951-402a-ad8b-51a576304f52,D2:47:C5:80:1A:74,out/09-10-00-28/bit1_samples10,out/09-10-00-28/base_samples10,246,out/09-10-00-28/bit0_samples10,755,727,3,2020-09-10 07:28:31,2020-09-10 07:30:00,10,3520b06c-6f74-4c6b-88f4-e3fb570b6f34,1,
out/09-10-00-28/log,7661ab45-8827-4628-8f5d-a02a9ccefe8a,12:C2:97:4E:4B:14,out/09-10-00-28/bit1_samples257,out/09-10-00-28/base_samples257,1006,out/09-10-00-28/bit0_samples257,314,815,3,2020-09-10 07:28:31,2020-09-10 07:30:01,257,210c422a-5a68-42c1-ae55-d4ab0a6fbbd7,1,
out/09-10-00-28/log,4c999df3-b8b2-4543-8276-ffa3db38d5e7,92:5C:D9:24:FB:6A,out/09-10-00-28/bit1_samples974,out/09-10-00-28/base_samples974,976,out/09-10-00-28/bit0_samples974,974,976,3,2020-09-10 07:28:54,2020-09-10 07:30:00,974,28788bd6-73bb-4f8c-89d6-4d0c2e77b6ed,1,
out/09-10-00-28/log,0603f034-9516-4d26-bdd4-61d0192a10a0,D6:4E:A7:3A:99:A0,out/09-10-00-28/bit1_samples428,out/09-10-00-28/base_samples428,523,out/09-10-00-28/bit0_samples428,640,428,3,2020-09-10 07:28:50,2020-09-10 07:30:00,428,f4e22453-c2e2-4aff-878c-9df02d8614b2,1,
out/09-10-00-28/log,7dd5864a-49fe-4d69-9101-33a4ecc597e8,5E:DF:13:B8:22:8F,out/09-10-00-28/bit1_samples52,out/09-10-00-28/base_samples52,456,out/09-10-00-28/bit0_samples52,105,52,3,2020-09-10 07:28:31,2020-09-10 07:30:00,52,c6c3fa54-36a6-416a-94a1-0fd8e81f6c5f,1,
out/09-10-00-28/log,dd4c61b8-b812-4f8a-811f-b96c61c2148a,E6:9F:00:FF:BE:75,out/09-10-00-28/bit1_samples845,out/09-10-00-28/base_samples845,845,out/09-10-00-28/bit0_samples845,972,854,3,2020-09-10 07:28:35,2020-09-10 07:30:01,845,36ad6358-7ea4-416f-851f-f76a1a92e78d,1,
out/09-10-00-28/log,f0badcd2-fe65-4381-91c8-03fc176955d9,9A:47:96:AB:89:9F,out/09-10-00-28/bit1_samples688,out/09-10-00-28/base_samples688,762,out/09-10-00-28/bit0_samples688,760,698,3,2020-09-10 07:28:59,2020-09-10 07:30:00,688,5a5652d9-0efa-4ab6-acfb-ca39c54d4411,1,
out/09-10-00-28/log,ee18dd4d-9384-403d-9992-8c72bb44a450,0E:E3:08:BD:AE:5E,out/09-10-00-28/bit1_samples38,out/09-10-00-28/base_samples38,836,out/09-10-00-28/bit0_samples38,768,272,3,2020-09-10 07:28:31,2020-09-10 07:30:00,38,dcfa2bd7-c866-4e18-954c-27e540661789,1,
out/09-10-00-28/log,45dfb9b7-46b0-4327-81c7-d41ab63fa0b7,C2:08:F3:06:45:53,out/09-10-00-28/bit1_samples568,out/09-10-00-28/base_samples568,568,out/09-10-00-28/bit0_samples568,568,568,3,2020-09-10 07:28:35,2020-09-10 07:30:00,568,6d0f7afd-d5e7-46b1-a929-e25d3a4e79e7,1,
out/09-10-00-28/log,21ef7c27-2bc8-45ae-8366-b0e9a59cf302,DA:2D:16:85:7E:F8,out/09-10-00-28/bit1_samples835,out/09-10-00-28/base_samples835,962,out/09-10-00-28/bit0_samples835,835,835,3,2020-09-10 07:28:50,2020-09-10 07:30:01,835,65ff81d6-4a8b-453a-b76b-6ffccfc3b372,1,
out/09-10-00-28/log,f86247fb-848a-4868-ba8c-4ac6e876b171,36:16:80:13:8B:BA,out/09-10-00-28/bit1_samples734,out/09-10-00-28/base_samples734,1018,out/09-10-00-28/bit0_samples734,804,800,3,2020-09-10 07:28:48,2020-09-10 07:30:00,734,26d9fa75-3b8a-419e-89e3-4215e6b5f5a2,1,
out/09-10-00-28/log,29c42142-f3fb-4527-a7a8-3e3703e9ba9c,FE:29:1A:07:D4:D9,out/09-10-00-28/bit1_samples640,out/09-10-00-28/base_samples640,1016,out/09-10-00-28/bit0_samples640,923,968,3,2020-09-10 07:28:41,2020-09-10 07:30:00,640,4b9af28b-d611-4671-a275-84a369916f74,1,
out/09-10-00-28/log,f6e87d6c-bc2e-4b32-a856-c32a150e5f5b,AE:F2:3A:BE:FE:34,out/09-10-00-28/bit1_samples991,out/09-10-00-28/base_samples991,1015,out/09-10-00-28/bit0_samples991,1014,991,3,2020-09-10 07:28:46,2020-09-10 07:30:01,991,23019756-b299-4094-aea8-d4beffe7d362,1,
out/09-10-00-28/log,4cd71ef8-d31e-4b59-b834-1b01e719f56a,DE:BA:CA:79:01:CB,out/09-10-00-28/bit1_samples191,out/09-10-00-28/base_samples191,191,out/09-10-00-28/bit0_samples191,629,254,3,2020-09-10 07:28:31,2020-09-10 07:30:01,191,73e63b30-c379-46a3-ae72-a43e9074fd47,1,
out/09-10-00-28/log,865b8d1a-b922-4c98-97d1-dc31c0ec6c89,72:4E:8E:90:6E:99,out/09-10-00-28/bit1_samples678,out/09-10-00-28/base_samples678,730,out/09-10-00-28/bit0_samples678,932,689,3,2020-09-10 07:28:36,2020-09-10 07:30:00,678,82e8ffec-622d-461f-a09e-33e0bd42bb64,1,
out/09-10-00-28/log,f1fbce6a-ea73-4de8-a5a9-33e5f0fc93f5,E6:D9:5B:FD:06:35,out/09-10-00-28/bit1_samples452,out/09-10-00-28/base_samples452,838,out/09-10-00-28/bit0_samples452,500,528,3,2020-09-10 07:28:35,2020-09-10 07:30:00,452,9427d143-3521-48a6-9b0e-966c1651c16d,1,
out/09-10-00-28/log,99b21a8f-e19c-42b4-a5c1-78861b1572f2,EA:E4:83:34:3E:B6,out/09-10-00-28/bit1_samples793,out/09-10-00-28/base_samples793,797,out/09-10-00-28/bit0_samples793,793,816,3,2020-09-10 07:28:44,2020-09-10 07:30:01,793,93f0bbb5-9e53-4754-93b3-04fc1e9633de,1,
out/09-10-00-28/log,ee9d5a3c-16c6-44d2-93ed-f02c82e9b77b,1A:05:E3:AB:5E:C4,out/09-10-00-28/bit1_samples910,out/09-10-00-28/base_samples910,941,out/09-10-00-28/bit0_samples910,993,955,3,2020-09-10 07:28:36,2020-09-10 07:30:00,910,6bf9f3b1-c52b-4caa-a486-6bdc1156d105,1,
out/09-10-00-28/log,71fc42a1-4f29-4f6b-be94-d20e95846f8a,5A:DC:85:C1:AD:28,out/09-10-00-28/bit1_samples654,out/09-10-00-28/base_samples654,938,out/09-10-00-28/bit0_samples654,722,994,3,2020-09-10 07:28:46,2020-09-10 07:30:00,654,cec5ba97-7878-4a38-b735-e921671cc4f3,1,
out/09-10-00-28/log,5b6d75c1-f264-459b-99cd-b6b491342ff7,1A:79:22:9E:00:17,out/09-10-00-28/bit1_samples605,out/09-10-00-28/base_samples605,678,out/09-10-00-28/bit0_samples605,932,928,3,2020-09-10 07:29:03,2020-09-10 07:30:01,605,73910372-6bfb-40e2-b58c-3b5aef33de37,1,
out/09-10-00-28/log,412b0c45-aae3-4d0b-af2e-9320950638cb,96:A2:DB:A2:5C:47,out/09-10-00-28/bit1_samples779,out/09-10-00-28/base_samples779,779,out/09-10-00-28/bit0_samples779,779,779,3,2020-09-10 07:29:00,2020-09-10 07:30:01,779,fcc9ff67-2fe0-4076-bf85-2eaaff325fad,1,
out/09-10-00-28/log,17f42493-6d96-4282-a520-84c04ddeeceb,A6:46:09:D5:69:C3,out/09-10-00-28/bit1_samples423,out/09-10-00-28/base_samples423,800,out/09-10-00-28/bit0_samples423,908,488,3,2020-09-10 07:28:41,2020-09-10 07:30:01,423,bace4b7f-2cb9-45c0-bd80-5a2be54d1398,1,
out/09-10-00-28/log,761efdd9-ce34-426a-9a12-4c0ea17a058e,CE:10:35:55:3B:63,out/09-10-00-28/bit1_samples679,out/09-10-00-28/base_samples679,1023,out/09-10-00-28/bit0_samples679,1022,759,3,2020-09-10 07:28:58,2020-09-10 07:30:01,679,da7c8b82-2efe-40ac-95c7-22b1b245d85a,1,
out/09-10-00-28/log,1fc12ca5-e6b2-4a31-ab55-367721b06c36,22:11:DC:26:8F:79,out/09-10-00-28/bit1_samples738,out/09-10-00-28/base_samples738,745,out/09-10-00-28/bit0_samples738,947,959,3,2020-09-10 07:29:03,2020-09-10 07:30:00,738,7000ed4e-2f35-4971-ad11-b4aa823b3e9f,1,
out/09-10-00-28/log,d7debb3f-7981-4ff2-803f-21eb4e5c7733,6E:44:39:4A:71:C2,out/09-10-00-28/bit1_samples112,out/09-10-00-28/base_samples112,777,out/09-10-00-28/bit0_samples112,124,826,3,2020-09-10 07:28:31,2020-09-10 07:30:00,112,624e22bf-8fa6-4178-82e0-b0ac9b975817,1,
out/09-10-00-28/log,4c4de5cf-14fe-49ee-8be2-501d5a81e262,EE:FE:97:4F:EE:AC,out/09-10-00-28/bit1_samples732,out/09-10-00-28/base_samples732,735,out/09-10-00-28/bit0_samples732,747,732,3,2020-09-10 07:28:35,2020-09-10 07:30:00,732,2dbc5d70-af82-488d-8f46-4eb4e4ae90e2,1,
out/09-10-00-28/log,c4d8543d-b070-485d-8ae0-7b39db51cf92,FE:8B:20:F3:6C:51,out/09-10-00-28/bit1_samples643,out/09-10-00-28/base_samples643,721,out/09-10-00-28/bit0_samples643,892,693,3,2020-09-10 07:28:41,2020-09-10 07:30:01,643,f19ea220-bbd8-4ef4-a249-f04cfcbbfde5,1,
out/09-10-00-28/log,3c9c4b91-ce91-4ded-bad4-6c12dd001741,9E:4C:95:31:59:8C,out/09-10-00-28/bit1_samples562,out/09-10-00-28/base_samples562,657,out/09-10-00-28/bit0_samples562,566,964,3,2020-09-10 07:28:59,2020-09-10 07:30:00,562,f76ed66c-b248-4493-b564-fac70367d99b,1,
out/09-10-00-28/log,b4398687-c264-47ac-8115-4d3f823cff65,B2:D1:C5:67:11:10,out/09-10-00-28/bit1_samples703,out/09-10-00-28/base_samples703,703,out/09-10-00-28/bit0_samples703,703,703,3,2020-09-10 07:28:52,2020-09-10 07:30:01,703,948c8610-ee05-4d02-9e03-deeab9cc1139,1,
out/09-10-00-28/log,ab92cf8e-a3b0-4ab9-b22b-e46764144daf,0A:8E:A7:2F:A6:43,out/09-10-00-28/bit1_samples687,out/09-10-00-28/base_samples687,704,out/09-10-00-28/bit0_samples687,724,763,3,2020-09-10 07:28:49,2020-09-10 07:30:01,687,db6b564f-df16-4bc7-b4c9-57b8a88bfb77,1,
out/09-10-00-28/log,44ce13b7-2029-448a-ab49-fd34d2e14e00,36:B4:45:3F:62:4F,out/09-10-00-28/bit1_samples405,out/09-10-00-28/base_samples405,1000,out/09-10-00-28/bit0_samples405,768,656,3,2020-09-10 07:28:39,2020-09-10 07:30:01,405,882364a5-4b7a-4651-824f-19f2b36f501a,1,
out/09-10-00-28/log,e553eb06-d115-4afb-97a2-c63516db5733,76:2D:22:25:02:A4,out/09-10-00-28/bit1_samples263,out/09-10-00-28/base_samples263,596,out/09-10-00-28/bit0_samples263,796,856,3,2020-09-10 07:28:31,2020-09-10 07:30:01,263,c359588e-ceaf-4be5-b381-684aca8c68cb,1,
out/09-10-00-28/log,6ce3f24d-22ce-47f8-9637-cbaadac90029,6E:60:29:A2:3A:24,out/09-10-00-28/bit1_samples229,out/09-10-00-28/base_samples229,234,out/09-10-00-28/bit0_samples229,424,457,3,2020-09-10 07:28:31,2020-09-10 07:30:01,229,6a7409fc-e990-472d-a221-6b0a13990715,1,
out/09-10-00-28/log,6717876e-301c-412b-96ab-974e12a19fa3,E2:E2:7D:F2:30:84,out/09-10-00-28/bit1_samples62,out/09-10-00-28/base_samples62,762,out/09-10-00-28/bit0_samples62,510,835,3,2020-09-10 07:28:31,2020-09-10 07:30:00,62,60d054fa-6cea-4ffd-8e5d-df5b79c72007,1,
out/09-10-00-28/log,9d887935-f5ae-4d6e-9ab7-ce04211f54b7,6E:FB:CE:DB:07:0F,out/09-10-00-28/bit1_samples207,out/09-10-00-28/base_samples207,216,out/09-10-00-28/bit0_samples207,991,910,3,2020-09-10 07:28:31,2020-09-10 07:30:01,207,ab9943d3-7ea1-4092-93bd-a2e14f06a112,1,
out/09-10-00-28/log,d6900bd6-1631-4c6e-9873-b4156cba35fa,06:FF:9C:A3:21:0A,out/09-10-00-28/bit1_samples197,out/09-10-00-28/base_samples197,322,out/09-10-00-28/bit0_samples197,259,339,3,2020-09-10 07:28:31,2020-09-10 07:30:01,197,aa7b206f-d111-47f6-9b81-e5ee7af8f47e,1,
out/09-10-00-28/log,fdeaad37-4e57-4e4e-abe2-1c7550abff6a,1E:69:70:02:FD:E6,out/09-10-00-28/bit1_samples827,out/09-10-00-28/base_samples827,958,out/09-10-00-28/bit0_samples827,986,860,3,2020-09-10 07:28:39,2020-09-10 07:30:01,827,2bdc8fdb-d62c-4b89-80b7-6a415ef57e0e,1,
out/09-10-00-28/log,7ef55b4f-8ada-4b65-bab5-660a52dc3f95,46:C9:2C:2E:EC:4A,out/09-10-00-28/bit1_samples715,out/09-10-00-28/base_samples715,848,out/09-10-00-28/bit0_samples715,736,1002,3,2020-09-10 07:28:52,2020-09-10 07:30:01,715,8ce8070d-2ba4-4c51-8a89-037d19ab1abb,1,
out/09-10-00-28/log,f1affca7-11a4-4ff1-b15e-f76f6af1b67c,02:B9:51:2E:83:78,out/09-10-00-28/bit1_samples883,out/09-10-00-28/base_samples883,883,out/09-10-00-28/bit0_samples883,883,883,3,2020-09-10 07:28:47,2020-09-10 07:30:01,883,cc71eee7-3f67-4a12-ae96-1e6e69566beb,1,
out/09-10-00-28/log,0f835601-fa7d-42b4-b056-f651893c361a,8E:EF:B0:05:82:3C,out/09-10-00-28/bit1_samples203,out/09-10-00-28/base_samples203,526,out/09-10-00-28/bit0_samples203,203,848,3,2020-09-10 07:28:31,2020-09-10 07:30:01,203,2a0be851-1468-44af-9ba3-9a1afead8b83,1,
out/09-10-00-28/log,0429086f-33a9-4594-a54f-b2c97a0f136d,3E:4F:6B:E7:6C:E4,out/09-10-00-28/bit1_samples894,out/09-10-00-28/base_samples894,894,out/09-10-00-28/bit0_samples894,894,895,3,2020-09-10 07:28:35,2020-09-10 07:30:00,894,fddba9aa-4e15-4c78-ba3d-b74a28bb18ce,1,
out/09-10-00-28/log,3bbb7c46-a098-4e6a-8a78-5bfc16897f6e,CA:40:11:E3:E1:81,out/09-10-00-28/bit1_samples414,out/09-10-00-28/base_samples414,673,out/09-10-00-28/bit0_samples414,617,677,3,2020-09-10 07:28:32,2020-09-10 07:30:00,414,39fdfb2c-c23b-4f5c-b569-902e695edee7,1,
out/09-10-00-28/log,32f8489c-a366-424b-9190-328c0294f336,96:F8:B0:E9:B7:0D,out/09-10-00-28/bit1_samples759,out/09-10-00-28/base_samples759,759,out/09-10-00-28/bit0_samples759,978,759,3,2020-09-10 07:28:34,2020-09-10 07:30:01,759,709ecede-c95e-427a-be14-97f075d038ce,1,
out/09-10-00-28/log,8142864f-a758-46d4-a7c3-bc4394d3ee74,96:46:54:16:F0:36,out/09-10-00-28/bit1_samples134,out/09-10-00-28/base_samples134,953,out/09-10-00-28/bit0_samples134,763,941,3,2020-09-10 07:28:32,2020-09-10 07:30:00,134,efb05b7b-907c-4a8b-b3ea-1da4990700e2,1,
out/09-10-00-28/log,e6fc9f80-bd4f-43ef-8a57-b7349ffe2a8d,BE:F4:0D:B1:E6:F7,out/09-10-00-28/bit1_samples350,out/09-10-00-28/base_samples350,736,out/09-10-00-28/bit0_samples350,844,384,3,2020-09-10 07:28:46,2020-09-10 07:30:00,350,35079774-4e64-4c9e-a727-55956e84c243,1,
out/09-10-00-28/log,05e257cb-985d-47e6-b50a-c6087490cfce,FE:1A:D3:4A:5D:CA,out/09-10-00-28/bit1_samples817,out/09-10-00-28/base_samples817,969,out/09-10-00-28/bit0_samples817,960,964,3,2020-09-10 07:28:40,2020-09-10 07:30:01,817,0b41351b-7c52-492e-beb7-7b769e0ab1d5,1,
out/09-10-00-28/log,fb0592aa-4006-414c-862a-f116100f5a68,3E:5C:00:92:0B:11,out/09-10-00-28/bit1_samples786,out/09-10-00-28/base_samples786,920,out/09-10-00-28/bit0_samples786,925,1008,3,2020-09-10 07:28:38,2020-09-10 07:30:00,786,2645ab55-6596-4408-bed2-f2431319963b,1,
out/09-10-00-28/log,e1dc2efa-850e-4f64-a329-5c6775076a92,76:F1:51:74:E2:2F,out/09-10-00-28/bit1_samples516,out/09-10-00-28/base_samples516,896,out/09-10-00-28/bit0_samples516,768,834,3,2020-09-10 07:28:46,2020-09-10 07:30:00,516,b7772ac0-1c15-43c2-b72b-8377b5673793,1,
out/09-10-00-28/log,42251ee1-ae1a-4219-ba63-4f52e9843d44,BE:1E:DF:C1:10:42,out/09-10-00-28/bit1_samples285,out/09-10-00-28/base_samples285,400,out/09-10-00-28/bit0_samples285,388,285,3,2020-09-10 07:28:31,2020-09-10 07:30:01,285,feef8632-e60e-48e9-90bb-2535f56bc317,1,
out/09-10-00-28/log,733cb573-8f26-451a-af8e-62920ed855c5,DA:49:62:FD:6C:E3,out/09-10-00-28/bit1_samples131,out/09-10-00-28/base_samples131,344,out/09-10-00-28/bit0_samples131,793,320,3,2020-09-10 07:28:31,2020-09-10 07:30:01,131,e4c39c2a-b7e7-47cf-9b5b-9976799a83b9,1,
out/09-10-00-28/log,63d0a998-3ac0-4970-a292-a6b26856ee83,82:44:86:E7:64:2A,out/09-10-00-28/bit1_samples228,out/09-10-00-28/base_samples228,822,out/09-10-00-28/bit0_samples228,770,241,3,2020-09-10 07:28:31,2020-09-10 07:30:00,228,893efca2-dccb-4a56-b025-7e7fc50d9410,1,
out/09-10-00-28/log,ca8483a7-d1d6-4047-9944-4bec3be9a095,66:D7:DB:05:95:9C,out/09-10-00-28/bit1_samples758,out/09-10-00-28/base_samples758,758,out/09-10-00-28/bit0_samples758,758,758,3,2020-09-10 07:29:03,2020-09-10 07:30:00,758,f03c8661-818c-40a8-bc63-7e739ab7808a,1,
out/09-10-00-28/log,e14566c7-a8c6-4792-a8f5-7402fb8d2df5,76:C3:C1:A3:B6:59,out/09-10-00-28/bit1_samples311,out/09-10-00-28/base_samples311,311,out/09-10-00-28/bit0_samples311,311,311,3,2020-09-10 07:28:31,2020-09-10 07:30:01,311,73bb91d1-d70e-48c0-bd8c-662d4710b22e,1,
out/09-10-00-28/log,a02df390-fcaa-4276-ab52-ae9a4fdd32a3,7A:BF:89:35:32:9C,out/09-10-00-28/bit1_samples373,out/09-10-00-28/base_samples373,512,out/09-10-00-28/bit0_samples373,466,626,3,2020-09-10 07:28:46,2020-09-10 07:30:01,373,4cb8fef8-95f1-4912-823e-a9460c997321,1,
out/09-10-00-28/log,1e715d8f-afe2-48c4-9d23-b3153fefd41b,3A:37:BD:AC:61:F0,out/09-10-00-28/bit1_samples570,out/09-10-00-28/base_samples570,655,out/09-10-00-28/bit0_samples570,571,966,3,2020-09-10 07:28:37,2020-09-10 07:30:00,570,31938a46-2688-4f65-8319-8529017f1e3a,1,
