Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address
1,861,40ed2b50-b506-4dad-981f-b65c1ca71656,2020-09-10 22:24:12,3f406f9b-29b1-43fe-b8e2-e120eea56622,2020-09-10 22:22:20,3,861,861,861,out/09-10-15-22/log,out/09-10-15-22/base_samples861,out/09-10-15-22/bit1_samples861,out/09-10-15-22/bit0_samples861,0,,6.33586129356807,BA:79:8F:21:69:6E
1,630,8dbaf9b1-ad85-4542-b066-57a4072057bd,2020-09-10 22:24:11,79713ef0-e7cf-435b-857f-21147c7dad2a,2020-09-10 22:22:43,3,630,630,630,out/09-10-15-22/log,out/09-10-15-22/base_samples630,out/09-10-15-22/bit1_samples630,out/09-10-15-22/bit0_samples630,0,,1.44166629411434,B2:CF:D1:C8:18:BC
1,809,985b52f6-5c23-472e-9758-a1c7341f305a,2020-09-10 22:24:12,4a90901c-7832-4dad-8ab8-0f6b6c1abd6a,2020-09-10 22:22:16,3,832,810,809,out/09-10-15-22/log,out/09-10-15-22/base_samples809,out/09-10-15-22/bit1_samples809,out/09-10-15-22/bit0_samples809,-15.9398375488018,,1.33898892471259,12:38:8D:42:F2:31
1,84,8a6aa9d1-44dd-4d2f-8400-7d382a3545ca,2020-09-10 22:24:11,71f0879f-d132-4353-a552-ec730a0f2dec,2020-09-10 22:22:11,3,84,84,84,out/09-10-15-22/log,out/09-10-15-22/base_samples84,out/09-10-15-22/bit1_samples84,out/09-10-15-22/bit0_samples84,0,,1.00672969274184,3A:FA:91:A2:86:18
1,44,45fca242-d2b3-440b-aee5-975064957422,2020-09-10 22:24:11,26f6a157-fc22-4192-848c-55718e34df44,2020-09-10 22:22:11,3,512,44,44,out/09-10-15-22/log,out/09-10-15-22/base_samples44,out/09-10-15-22/bit1_samples44,out/09-10-15-22/bit0_samples44,-2.22697586704167,,1.00000651451604,AA:F7:C2:84:10:81
1,488,e6cc65f7-b91f-4a6e-9702-281c0adcc730,2020-09-10 22:24:11,de72d270-bf50-4bb8-af5c-109f83973847,2020-09-10 22:22:44,3,488,488,488,out/09-10-15-22/log,out/09-10-15-22/base_samples488,out/09-10-15-22/bit1_samples488,out/09-10-15-22/bit0_samples488,0,,1.02706382985037,2E:D2:A9:53:9F:80
1,103,5a779fa2-0383-4feb-bbfc-b57b124025e2,2020-09-10 22:24:12,87216977-981a-43d8-8313-5260a5740dc4,2020-09-10 22:22:11,3,103,103,103,out/09-10-15-22/log,out/09-10-15-22/base_samples103,out/09-10-15-22/bit1_samples103,out/09-10-15-22/bit0_samples103,0,,1.00056229666127,1E:29:D0:34:42:28
1,845,f37c4617-6272-4045-86e2-df7322be2a18,2020-09-10 22:24:12,2e6f5812-c2bc-4fae-9839-fe7bd97b8ec1,2020-09-10 22:22:18,3,845,845,845,out/09-10-15-22/log,out/09-10-15-22/base_samples845,out/09-10-15-22/bit1_samples845,out/09-10-15-22/bit0_samples845,0,,1.02204052875297,FE:A2:02:64:C4:40
1,416,5edcb7ce-68bc-4216-b579-a8c0e1fee415,2020-09-10 22:24:11,3113ffc7-692f-40ac-bfb7-cd8f4c2dc0ad,2020-09-10 22:22:12,3,416,416,416,out/09-10-15-22/log,out/09-10-15-22/base_samples416,out/09-10-15-22/bit1_samples416,out/09-10-15-22/bit0_samples416,0,,1.00005680901966,4E:AE:B6:8C:35:EC
1,380,c68a39e3-4d6c-4b56-a7f8-b2e68fd5eb6c,2020-09-10 22:24:11,435e5579-12bc-4455-b0ed-0b903fdbe995,2020-09-10 22:22:12,3,380,380,382,out/09-10-15-22/log,out/09-10-15-22/base_samples380,out/09-10-15-22/bit1_samples380,out/09-10-15-22/bit0_samples380,-2.02895933493801,,6.5201230359192,E6:9E:A9:42:94:5B
1,595,69eb31b9-2e51-46d3-be29-94bd48dfba10,2020-09-10 22:24:12,3334144e-82d1-4a1d-bd01-8d4b85ebddf9,2020-09-10 22:22:42,3,595,595,595,out/09-10-15-22/log,out/09-10-15-22/base_samples595,out/09-10-15-22/bit1_samples595,out/09-10-15-22/bit0_samples595,0,,1.00002994747048,82:B6:1A:52:1E:AA
1,607,61b21bb7-6469-433f-9a26-18b85eeaf70e,2020-09-10 22:24:12,f5054cdc-93ef-4543-a601-9b00ba2d393f,2020-09-10 22:22:25,3,607,607,607,out/09-10-15-22/log,out/09-10-15-22/base_samples607,out/09-10-15-22/bit1_samples607,out/09-10-15-22/bit0_samples607,0,,1.00846915235628,36:2C:E1:71:C2:AD
1,223,073e7b1a-2583-449c-b684-943c6ffa701e,2020-09-10 22:24:12,4a20b7f0-2a90-47be-8a9c-d74917d5b06c,2020-09-10 22:22:12,3,223,223,223,out/09-10-15-22/log,out/09-10-15-22/base_samples223,out/09-10-15-22/bit1_samples223,out/09-10-15-22/bit0_samples223,0,,1.04429156861707,52:BE:10:33:31:DE
1,672,cc49e5f7-33c2-4375-8795-8be15f3c3b7b,2020-09-10 22:24:11,cf4636f6-29cb-4acf-b87d-759a90ed82d7,2020-09-10 22:22:15,3,672,672,672,out/09-10-15-22/log,out/09-10-15-22/base_samples672,out/09-10-15-22/bit1_samples672,out/09-10-15-22/bit0_samples672,0,,1.25104507821839,52:B7:49:BA:55:56
1,73,c32b79fc-f46a-4101-a272-923b1147a6be,2020-09-10 22:24:12,57de385a-7b1c-422a-a4e4-89ace4f383d8,2020-09-10 22:22:11,3,80,73,73,out/09-10-15-22/log,out/09-10-15-22/base_samples73,out/09-10-15-22/bit1_samples73,out/09-10-15-22/bit0_samples73,-1.02066731307576,,1.00147347322292,9A:92:B4:93:B5:2F
1,378,c754efb6-784a-4529-9cba-7ac9483a05fd,2020-09-10 22:24:11,1684f012-d4f9-4d78-a699-527c3282a580,2020-09-10 22:22:12,3,378,378,378,out/09-10-15-22/log,out/09-10-15-22/base_samples378,out/09-10-15-22/bit1_samples378,out/09-10-15-22/bit0_samples378,0,,1.07230565823096,26:16:D0:32:EA:0D
1,880,848b0134-cf4d-4449-8082-37782c0c3c53,2020-09-10 22:24:11,9f336668-79b4-4567-ad02-3cb4e44e3b69,2020-09-10 22:22:36,3,880,880,880,out/09-10-15-22/log,out/09-10-15-22/base_samples880,out/09-10-15-22/bit1_samples880,out/09-10-15-22/bit0_samples880,0,,1.01368332883922,56:52:B2:B6:72:64
1,309,2fc08e62-73e1-4679-b51a-ebea0a3feb5a,2020-09-10 22:24:12,c32ed045-8e14-46cf-8ecb-f81629b147da,2020-09-10 22:22:12,3,477,735,401,out/09-10-15-22/log,out/09-10-15-22/base_samples309,out/09-10-15-22/bit1_samples309,out/09-10-15-22/bit0_samples309,-0.32049266784362,,1.04522118296822,5A:22:AB:5C:E5:BC
1,528,d9885ed0-f3bf-44ca-a06f-d1569c0b7bf7,2020-09-10 22:24:11,28a073f1-0a10-4672-9304-71a397480eb3,2020-09-10 22:22:26,3,528,528,528,out/09-10-15-22/log,out/09-10-15-22/base_samples528,out/09-10-15-22/bit1_samples528,out/09-10-15-22/bit0_samples528,0,,1.71702086177693,FA:FB:E0:32:9E:E5
1,199,1e9cfb2f-50b9-411d-a713-32eb45f21b47,2020-09-10 22:24:12,107915c1-6537-400e-9ef2-739c71cc232b,2020-09-10 22:22:12,3,199,199,199,out/09-10-15-22/log,out/09-10-15-22/base_samples199,out/09-10-15-22/bit1_samples199,out/09-10-15-22/bit0_samples199,0,,1.00084386013632,BE:FB:3E:3C:94:0C
1,157,149a4c08-c875-4c4f-82ee-4a42b88b3c86,2020-09-10 22:24:12,c38fd169-adb2-43c9-8a09-ef4e1611f395,2020-09-10 22:22:11,3,157,157,157,out/09-10-15-22/log,out/09-10-15-22/base_samples157,out/09-10-15-22/bit1_samples157,out/09-10-15-22/bit0_samples157,0,,1.00582478475329,5E:F2:34:13:F1:40
1,941,cf8ce7ff-8339-4348-82bc-31acaf79a2ea,2020-09-10 22:24:12,a8021dce-9a16-4f57-a429-85e13f48ebfb,2020-09-10 22:22:26,3,960,941,942,out/09-10-15-22/log,out/09-10-15-22/base_samples941,out/09-10-15-22/bit1_samples941,out/09-10-15-22/bit0_samples941,-0.434333655434893,,1.03511272424077,62:31:4C:D6:91:B1
1,777,22bff6eb-9ab0-480c-a6a8-9e9f7b58a051,2020-09-10 22:24:12,7a3f4af2-579f-41d9-853f-b523af85a1ce,2020-09-10 22:22:30,3,777,777,836,out/09-10-15-22/log,out/09-10-15-22/base_samples777,out/09-10-15-22/bit1_samples777,out/09-10-15-22/bit0_samples777,-1.52303849312754,,1.02539162790619,BA:03:78:45:A8:4E
1,890,a058e82f-aa3e-4bf3-a576-fa56ef043d3c,2020-09-10 22:24:11,359fab8a-c591-4887-9736-43a7f535ecf6,2020-09-10 22:22:17,3,891,890,896,out/09-10-15-22/log,out/09-10-15-22/base_samples890,out/09-10-15-22/bit1_samples890,out/09-10-15-22/bit0_samples890,-1.19900554367777,,4.60010139292325,1E:FF:44:80:8C:95
1,175,9b147f95-fcda-4bc2-88a5-157c43ee8b90,2020-09-10 22:24:12,d151b21c-91f2-4307-9ad7-bdf66eef2668,2020-09-10 22:22:12,3,175,175,175,out/09-10-15-22/log,out/09-10-15-22/base_samples175,out/09-10-15-22/bit1_samples175,out/09-10-15-22/bit0_samples175,0,,1.01063395589034,62:93:5D:63:FF:E0
1,166,d0d20c01-2f38-4baa-a8cb-ae47fb5c9da2,2020-09-10 22:24:11,f64cd70f-2213-4f71-a9bb-3418f8406895,2020-09-10 22:22:12,3,786,166,166,out/09-10-15-22/log,out/09-10-15-22/base_samples166,out/09-10-15-22/bit1_samples166,out/09-10-15-22/bit0_samples166,-3.22822671530801,,1.93942801406485,26:62:67:67:61:1D
1,798,b82b2b3b-cf98-45b6-ad48-7b761e52c90f,2020-09-10 22:24:11,03f5b482-8eb3-4586-82d0-d118c3f4b7d2,2020-09-10 22:22:19,3,798,798,798,out/09-10-15-22/log,out/09-10-15-22/base_samples798,out/09-10-15-22/bit1_samples798,out/09-10-15-22/bit0_samples798,0,,1.01251435960336,4A:35:BD:7A:35:D7
1,321,128619ed-850c-4b94-98b8-68a99daf0a62,2020-09-10 22:24:12,9fb8c5e4-4181-4415-a0f5-c03e564cfdee,2020-09-10 22:22:12,3,384,328,450,out/09-10-15-22/log,out/09-10-15-22/base_samples321,out/09-10-15-22/bit1_samples321,out/09-10-15-22/bit0_samples321,-10.533798393797,,1.53507609613291,6A:3B:71:C3:F6:3E
1,458,16b0dd13-03f9-4af9-b041-361231c8782c,2020-09-10 22:24:11,35859812-ad65-47cf-b407-e79690d66154,2020-09-10 22:22:34,3,458,458,458,out/09-10-15-22/log,out/09-10-15-22/base_samples458,out/09-10-15-22/bit1_samples458,out/09-10-15-22/bit0_samples458,0,,2.07864105135011,F6:75:AC:7B:FB:BD
1,81,b135781e-4bf8-4d5b-9686-3a841ef1aeae,2020-09-10 22:24:12,665c4ef4-a680-4e9b-bd27-4fffd1c32a40,2020-09-10 22:22:11,3,82,562,81,out/09-10-15-22/log,out/09-10-15-22/base_samples81,out/09-10-15-22/bit1_samples81,out/09-10-15-22/bit0_samples81,-7.27564071809078,,1.00671410751596,2E:81:30:66:40:C4
1,964,a4fda193-c9c1-44fb-a1e5-7a96ec38be39,2020-09-10 22:24:11,37f256be-f791-4d40-b100-c859ec8badd4,2020-09-10 22:22:22,3,964,964,964,out/09-10-15-22/log,out/09-10-15-22/base_samples964,out/09-10-15-22/bit1_samples964,out/09-10-15-22/bit0_samples964,0,,1.00123474037792,F2:8B:4A:58:91:6D
1,176,6ea48ba0-f647-460e-945d-d0e8579576e2,2020-09-10 22:24:11,d7102cc3-da06-47ae-b64c-ff2f5a98b030,2020-09-10 22:22:12,3,176,179,177,out/09-10-15-22/log,out/09-10-15-22/base_samples176,out/09-10-15-22/bit1_samples176,out/09-10-15-22/bit0_samples176,-5.01754794257169,,1.03711468406991,5E:20:0C:23:39:B2
1,130,7bf7ddf8-e876-4e71-9c5d-0f097da01ed6,2020-09-10 22:24:11,a9c2e77d-90e1-4114-afe6-d07ed3b465e7,2020-09-10 22:22:11,3,130,130,130,out/09-10-15-22/log,out/09-10-15-22/base_samples130,out/09-10-15-22/bit1_samples130,out/09-10-15-22/bit0_samples130,0,,1.00228161732534,4E:F9:DD:24:58:9C
1,98,932bb888-51a5-4c36-a65b-78acbf4bb5bb,2020-09-10 22:24:11,b4fc2b40-50c6-4979-97f1-dc37f47e16c0,2020-09-10 22:22:12,3,98,512,512,out/09-10-15-22/log,out/09-10-15-22/base_samples98,out/09-10-15-22/bit1_samples98,out/09-10-15-22/bit0_samples98,-0.307936185276487,,1.08231076018165,DE:38:E7:5E:4E:41
1,255,88d0dee4-4260-4d35-aca0-bd273df05259,2020-09-10 22:24:12,6e18a95d-9983-41d3-a718-519341a630db,2020-09-10 22:22:12,3,255,255,255,out/09-10-15-22/log,out/09-10-15-22/base_samples255,out/09-10-15-22/bit1_samples255,out/09-10-15-22/bit0_samples255,0,,1.14159736254737,4E:FD:04:01:33:70
1,224,919e01a7-4f9e-469e-a0b3-7457ed50f623,2020-09-10 22:24:11,dc3e2acf-c7e5-49c3-8ff3-cf80d4c015b8,2020-09-10 22:22:12,3,240,240,256,out/09-10-15-22/log,out/09-10-15-22/base_samples224,out/09-10-15-22/bit1_samples224,out/09-10-15-22/bit0_samples224,-0.307077750351934,,1.08883394030468,BA:41:41:9C:0F:CD
1,806,4a3a2fab-30ae-47b6-bc46-4163520e1a9c,2020-09-10 22:24:11,455a3a73-18e9-444d-966c-8412e008fcc0,2020-09-10 22:22:35,3,808,806,807,out/09-10-15-22/log,out/09-10-15-22/base_samples806,out/09-10-15-22/bit1_samples806,out/09-10-15-22/bit0_samples806,-42.4800421165035,,1.03092044888873,C6:B8:A6:E8:C9:94
1,330,d1a61bb9-b506-4544-ad35-184a44994bf4,2020-09-10 22:24:11,780f52d2-918c-4693-a688-437c6b3ec86b,2020-09-10 22:22:12,3,330,330,330,out/09-10-15-22/log,out/09-10-15-22/base_samples330,out/09-10-15-22/bit1_samples330,out/09-10-15-22/bit0_samples330,0,,1.10876510399028,A6:F1:D6:30:2B:85
1,242,67c62187-3959-4aca-88d7-c04b2ba1b582,2020-09-10 22:24:11,518f9bf8-0da1-4467-8aa5-7f33e5bd283f,2020-09-10 22:22:12,3,242,521,512,out/09-10-15-22/log,out/09-10-15-22/base_samples242,out/09-10-15-22/bit1_samples242,out/09-10-15-22/bit0_samples242,-2.05249860106885,,1.04003064584558,96:32:AB:53:7C:31
1,966,4682a59c-bac4-4674-ace9-4410c94b629c,2020-09-10 22:24:11,5c6c9c67-a1a4-4621-867c-a14852b9aefb,2020-09-10 22:22:18,3,966,966,966,out/09-10-15-22/log,out/09-10-15-22/base_samples966,out/09-10-15-22/bit1_samples966,out/09-10-15-22/bit0_samples966,0,,1.00883546932765,5A:1E:CC:AC:C5:27
1,605,adf8bbb7-1cd5-4743-98db-c9961e3db050,2020-09-10 22:24:12,ac5ac341-e208-4c0a-9f86-5fc595b36c72,2020-09-10 22:22:31,3,605,605,605,out/09-10-15-22/log,out/09-10-15-22/base_samples605,out/09-10-15-22/bit1_samples605,out/09-10-15-22/bit0_samples605,0,,1.0279616524353,EE:C4:2B:17:58:6C
1,217,9553c8ff-952c-4fc9-88cb-454171b06074,2020-09-10 22:24:12,ea749d09-d3fb-4672-9718-2eaf480cdb16,2020-09-10 22:22:12,3,217,294,768,out/09-10-15-22/log,out/09-10-15-22/base_samples217,out/09-10-15-22/bit1_samples217,out/09-10-15-22/bit0_samples217,-1.43606849147947,,1.06891570167764,16:22:20:BF:8F:17
1,26,cc102894-d50f-48b5-9d79-442c2ac3f910,2020-09-10 22:24:11,7625ef43-0325-47a4-9655-7aaa44355b0b,2020-09-10 22:22:12,3,26,68,26,out/09-10-15-22/log,out/09-10-15-22/base_samples26,out/09-10-15-22/bit1_samples26,out/09-10-15-22/bit0_samples26,-0.114725745815745,,1.00489804747734,C6:17:FD:89:89:D0
1,93,b1acaf3e-2b27-4bb6-8758-b53bbc4e05e1,2020-09-10 22:24:12,28f53677-479e-4cae-8475-79b1acf86a7a,2020-09-10 22:22:11,3,93,93,256,out/09-10-15-22/log,out/09-10-15-22/base_samples93,out/09-10-15-22/bit1_samples93,out/09-10-15-22/bit0_samples93,-0.71164876771402,,1.01803345690565,E6:94:20:CB:07:85
1,475,8f1f4aef-4f4b-469b-aba8-cea8ef12b59d,2020-09-10 22:24:12,a94ee402-27f5-4bc1-9953-f545a849ac3d,2020-09-10 22:22:15,3,475,475,512,out/09-10-15-22/log,out/09-10-15-22/base_samples475,out/09-10-15-22/bit1_samples475,out/09-10-15-22/bit0_samples475,-0.482933180619691,,4.91318244738807e-20,9A:5A:96:E9:AB:E2
1,717,3c35e2eb-5171-4883-afd2-54102a8ccb68,2020-09-10 22:24:12,62dc9660-1cd8-4d44-98de-016222b7870b,2020-09-10 22:22:21,3,717,717,717,out/09-10-15-22/log,out/09-10-15-22/base_samples717,out/09-10-15-22/bit1_samples717,out/09-10-15-22/bit0_samples717,0,,1.02574384814544,2A:54:74:EA:0C:6E
1,463,c81be0fd-aa15-4196-9dd1-a48bab5616bf,2020-09-10 22:24:12,308483ea-54ce-4a11-8746-9ada0f7e1fb0,2020-09-10 22:22:13,3,463,463,463,out/09-10-15-22/log,out/09-10-15-22/base_samples463,out/09-10-15-22/bit1_samples463,out/09-10-15-22/bit0_samples463,0,,1.00727629418409,92:49:50:35:3D:91
1,115,32eec712-7093-45d0-a5cd-2cec928c08c3,2020-09-10 22:24:12,9f00e7b3-9f35-4861-8736-f023ee0741d4,2020-09-10 22:22:12,3,115,115,115,out/09-10-15-22/log,out/09-10-15-22/base_samples115,out/09-10-15-22/bit1_samples115,out/09-10-15-22/bit0_samples115,0,,1.0157480588524,96:E7:9F:A9:93:14
1,43,489a7d36-5e15-4652-a636-6228f5578f56,2020-09-10 22:24:12,3644cc77-f423-423c-88c4-e8e4514e4db3,2020-09-10 22:22:11,3,43,43,43,out/09-10-15-22/log,out/09-10-15-22/base_samples43,out/09-10-15-22/bit1_samples43,out/09-10-15-22/bit0_samples43,-4.38924261750157,,1.00531034410948,A6:74:BF:8E:EE:B2
1,415,476773c3-7cd2-4974-98c5-1f87669de5da,2020-09-10 22:24:12,31368fdb-c178-4616-87eb-017856a537f9,2020-09-10 22:22:12,3,415,415,415,out/09-10-15-22/log,out/09-10-15-22/base_samples415,out/09-10-15-22/bit1_samples415,out/09-10-15-22/bit0_samples415,0,,1.3642412654839,16:25:36:C7:13:A8
1,412,faacf9dc-c0f3-4bf6-926c-feeee65c638f,2020-09-10 22:24:11,74ef4b57-5190-4a88-98b6-805872dd6999,2020-09-10 22:22:15,3,412,412,412,out/09-10-15-22/log,out/09-10-15-22/base_samples412,out/09-10-15-22/bit1_samples412,out/09-10-15-22/bit0_samples412,0,,2.45228388169839,EA:F3:1B:C3:27:88
1,355,0db50a73-8587-4ad0-acba-40e50b3a2a72,2020-09-10 22:24:12,3a76e0a6-8121-443a-bd1c-cda2198b2519,2020-09-10 22:22:12,3,384,360,355,out/09-10-15-22/log,out/09-10-15-22/base_samples355,out/09-10-15-22/bit1_samples355,out/09-10-15-22/bit0_samples355,-1.12411018241504,,1.18540754682815,26:AA:09:AF:E8:A2
1,529,93e4413f-132e-4e2c-bd84-2b8c98781621,2020-09-10 22:24:12,dffbdc31-fdf2-4e35-9339-73b3e49623db,2020-09-10 22:22:25,3,704,536,578,out/09-10-15-22/log,out/09-10-15-22/base_samples529,out/09-10-15-22/bit1_samples529,out/09-10-15-22/bit0_samples529,-0.216420703541895,,1.17439805453083,EE:D1:85:45:98:FE
1,383,0d5452c9-dcb0-4717-98ae-74276ad144ee,2020-09-10 22:24:12,e640a8bd-693d-4d7b-a6db-dbc9b8bbe99c,2020-09-10 22:22:12,3,383,383,386,out/09-10-15-22/log,out/09-10-15-22/base_samples383,out/09-10-15-22/bit1_samples383,out/09-10-15-22/bit0_samples383,-1.29661997135586,,1.01007548757043,F2:1A:E5:38:B8:49
1,834,4522561b-e992-4dfd-aa03-c2711dc0ebc0,2020-09-10 22:24:11,dbcf6047-2c7b-46b6-9fcd-b0f1b7f32d85,2020-09-10 22:22:14,3,834,834,834,out/09-10-15-22/log,out/09-10-15-22/base_samples834,out/09-10-15-22/bit1_samples834,out/09-10-15-22/bit0_samples834,0,,1.00663609665855,72:FF:96:13:C6:96
1,835,9d445cea-09a5-4279-8651-237dd3acf197,2020-09-10 22:24:12,29af6f7d-6a0b-4d57-9d6f-70cfb7c34d4c,2020-09-10 22:22:20,3,838,848,835,out/09-10-15-22/log,out/09-10-15-22/base_samples835,out/09-10-15-22/bit1_samples835,out/09-10-15-22/bit0_samples835,-5.57977366512811,,1.2417476422101,CA:5C:87:3C:63:61
1,245,845bbe86-e81e-4d4e-98a8-c72efc0f9989,2020-09-10 22:24:12,910bf7cb-250d-4c95-85d4-0066fdd08365,2020-09-10 22:22:12,3,245,245,512,out/09-10-15-22/log,out/09-10-15-22/base_samples245,out/09-10-15-22/bit1_samples245,out/09-10-15-22/bit0_samples245,-5.1479337194699,,1.36234478959867,CE:89:5B:8C:B6:EE
1,698,273f769b-1789-496f-a41f-5ed6f2590ad5,2020-09-10 22:24:12,446066af-c204-47ba-a901-305fd4e2db1e,2020-09-10 22:22:26,3,698,768,698,out/09-10-15-22/log,out/09-10-15-22/base_samples698,out/09-10-15-22/bit1_samples698,out/09-10-15-22/bit0_samples698,-1.12720410216926,,1.03217196833961,16:58:DC:94:42:A8
1,23,97f75c29-dcae-423c-bf70-d19ae6704ed4,2020-09-10 22:24:12,814aba45-83ab-425d-8082-e0f1c3d007bd,2020-09-10 22:22:11,3,23,64,23,out/09-10-15-22/log,out/09-10-15-22/base_samples23,out/09-10-15-22/bit1_samples23,out/09-10-15-22/bit0_samples23,-0.724758281011566,,1.00707107051693,76:93:0C:1F:F9:FD
1,516,3d8f6b74-4e1f-4107-8c02-331b26fca3bd,2020-09-10 22:24:11,a5585f38-7dda-4b4f-8b78-24d519811f06,2020-09-10 22:22:17,3,516,544,516,out/09-10-15-22/log,out/09-10-15-22/base_samples516,out/09-10-15-22/bit1_samples516,out/09-10-15-22/bit0_samples516,-5.05016747926062,,1.01996983028387,76:0F:C4:B5:5B:44
1,446,c5ad12fd-3388-43bb-9a72-3299330d2a37,2020-09-10 22:24:11,a3ea33a7-255a-4cf4-9e49-648ea16d7659,2020-09-10 22:22:12,3,446,446,447,out/09-10-15-22/log,out/09-10-15-22/base_samples446,out/09-10-15-22/bit1_samples446,out/09-10-15-22/bit0_samples446,-1.58218690097887,,1.00172989595253,F2:67:EB:6F:DD:4B
1,493,7be71b89-3af0-419c-a203-588021b400e7,2020-09-10 22:24:12,df9f0a35-d6f3-4fcf-a5d2-8191e0822491,2020-09-10 22:22:12,3,496,493,495,out/09-10-15-22/log,out/09-10-15-22/base_samples493,out/09-10-15-22/bit1_samples493,out/09-10-15-22/bit0_samples493,-1.01481130496693,,2.05504757615234,1A:A5:2C:CB:7C:A8
1,303,a46862f5-cc0f-49a9-bed3-e4638d359222,2020-09-10 22:24:12,d2376a42-0bd4-4cd3-9717-b49af95267f7,2020-09-10 22:22:12,3,384,303,303,out/09-10-15-22/log,out/09-10-15-22/base_samples303,out/09-10-15-22/bit1_samples303,out/09-10-15-22/bit0_samples303,-1.11312861097264,,1.00047413546223,2A:78:42:16:DC:D0
1,703,cf7b9476-393b-40e6-a7ae-e5d7ebcaea4d,2020-09-10 22:24:12,019b79a1-786f-4c81-92bb-d4bebf8271f0,2020-09-10 22:22:25,3,703,703,768,out/09-10-15-22/log,out/09-10-15-22/base_samples703,out/09-10-15-22/bit1_samples703,out/09-10-15-22/bit0_samples703,-2.23866604413508,,2.07720122061174,96:C9:C9:74:E1:E5
1,358,594347cd-5a38-46c2-9b2e-44b93563881e,2020-09-10 22:24:11,a187d5b0-e91d-42ff-b9ab-689d9d4e6960,2020-09-10 22:22:12,3,358,358,358,out/09-10-15-22/log,out/09-10-15-22/base_samples358,out/09-10-15-22/bit1_samples358,out/09-10-15-22/bit0_samples358,0,,1.1516871565083,8E:EF:5D:1E:EE:4D
1,236,c29f4391-b590-4541-bf45-5619e8430664,2020-09-10 22:24:11,db0e3c19-47d9-4495-9007-a6e709711586,2020-09-10 22:22:12,3,236,236,236,out/09-10-15-22/log,out/09-10-15-22/base_samples236,out/09-10-15-22/bit1_samples236,out/09-10-15-22/bit0_samples236,0,,1.00710937457211,8E:DA:FA:91:64:C4
1,496,1d03876c-2dc0-4142-b1cf-559760c21611,2020-09-10 22:24:11,1c55c4e9-03f3-44a6-8120-53d0a6942203,2020-09-10 22:22:19,3,503,502,498,out/09-10-15-22/log,out/09-10-15-22/base_samples496,out/09-10-15-22/bit1_samples496,out/09-10-15-22/bit0_samples496,-0.112565330148411,,16.1294411246865,B6:04:67:1A:AA:90
1,99,5729a8bb-35db-44a1-8702-b20f686dd361,2020-09-10 22:24:12,1356ab9b-2b8e-4c7d-b4cf-fb08f81e348a,2020-09-10 22:22:12,3,132,99,512,out/09-10-15-22/log,out/09-10-15-22/base_samples99,out/09-10-15-22/bit1_samples99,out/09-10-15-22/bit0_samples99,-2.6791824795548,,1.0121952301878,82:6C:F2:AE:07:2B
1,903,c02be3e8-6a80-400e-9ba9-d698f32aa3c4,2020-09-10 22:24:12,9f3db858-b27c-40a4-82eb-f7bf6476c320,2020-09-10 22:22:20,3,960,903,903,out/09-10-15-22/log,out/09-10-15-22/base_samples903,out/09-10-15-22/bit1_samples903,out/09-10-15-22/bit0_samples903,-0.609813750985995,,1.04210991329847,92:74:27:16:52:08
1,170,61724c32-4c05-4f52-a1fe-426fbac33af5,2020-09-10 22:24:11,dc780484-c892-4302-9755-032c68b26a4f,2020-09-10 22:22:12,3,170,170,170,out/09-10-15-22/log,out/09-10-15-22/base_samples170,out/09-10-15-22/bit1_samples170,out/09-10-15-22/bit0_samples170,0,,1.00110160724049,36:F1:3D:D3:E9:0D
1,507,2260493d-b7f2-41c3-8366-5710f6afb4ea,2020-09-10 22:24:12,02aa24ca-d82c-4872-8d17-d0f67ce9b320,2020-09-10 22:22:41,3,507,507,507,out/09-10-15-22/log,out/09-10-15-22/base_samples507,out/09-10-15-22/bit1_samples507,out/09-10-15-22/bit0_samples507,0,,1.01275328306521,92:36:93:F4:82:A2
1,570,2d471001-2111-4729-a8a8-94f09036b12f,2020-09-10 22:24:11,361d1cf1-3cd9-464d-a299-555b1fe5b63e,2020-09-10 22:22:45,3,570,570,570,out/09-10-15-22/log,out/09-10-15-22/base_samples570,out/09-10-15-22/bit1_samples570,out/09-10-15-22/bit0_samples570,0,,1.0053795365368,46:BC:8C:22:F9:1B
1,789,f6949e49-f3e4-4a0f-9655-60de52e8c259,2020-09-10 22:24:12,09d7e668-6b99-43f7-80cf-8a6fd0fa2169,2020-09-10 22:22:24,3,789,789,789,out/09-10-15-22/log,out/09-10-15-22/base_samples789,out/09-10-15-22/bit1_samples789,out/09-10-15-22/bit0_samples789,0,,1.05838627960685,7A:C7:82:B7:C5:C3
1,307,93bb9fc1-8511-416f-95a6-32bc944af67e,2020-09-10 22:24:12,6d602de5-8690-4ee2-a88d-1ba64ed9ebc7,2020-09-10 22:22:12,3,307,307,308,out/09-10-15-22/log,out/09-10-15-22/base_samples307,out/09-10-15-22/bit1_samples307,out/09-10-15-22/bit0_samples307,-0.180374267913717,,1.04827653979633,A2:8C:FC:28:A5:4F
